x;y;layer1;layer2;voltage1;voltage2;current
3960.87;4283.23;TOP_LAYER;GND;0.00055746;0.000564577;-0.0527336
3960.87;4283.23;GND;POWER;0.000564577;0.000578494;-0.00793179
3960.87;4283.23;POWER;BOTTOM_LAYER;0.000578494;0.000579565;-0.00793179
3965.79;3632.64;TOP_LAYER;GND;11.9536;11.9536;-0.00259881
3965.79;3632.64;GND;POWER;11.9536;11.9536;-0.00259881
3965.79;3632.64;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
3968.3;4112.95;TOP_LAYER;GND;11.9538;11.9538;4.6374e-05
3968.3;4112.95;GND;POWER;11.9538;11.9538;4.6374e-05
3968.3;4112.95;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
3977.05;3481.06;TOP_LAYER;GND;0.00152167;0.0015249;-0.0238786
3977.05;3481.06;GND;POWER;0.0015249;0.00152652;-0.000925491
3977.05;3481.06;POWER;BOTTOM_LAYER;0.00152652;0.00152664;-0.000925491
3977.05;3506.65;TOP_LAYER;GND;0.00151711;0.00151803;-0.00679181
3977.05;3506.65;GND;POWER;0.00151803;0.00151496;0.00174539
3977.05;3506.65;POWER;BOTTOM_LAYER;0.00151496;0.00151473;0.00174539
3977.05;3532.24;TOP_LAYER;GND;0.00151026;0.00150854;0.012735
3977.05;3532.24;GND;POWER;0.00150854;0.00150532;0.001833
3977.05;3532.24;POWER;BOTTOM_LAYER;0.00150532;0.00150508;0.001833
3977.05;3732.04;TOP_LAYER;GND;0.00106403;0.00106803;-0.0295902
3977.05;3732.04;GND;POWER;0.00106803;0.00108181;-0.00785538
3977.05;3732.04;POWER;BOTTOM_LAYER;0.00108181;0.00108287;-0.00785538
3977.05;3757.63;TOP_LAYER;GND;0.00106403;0.00106058;0.0256083
3977.05;3757.63;GND;POWER;0.00106058;0.00106328;-0.00153733
3977.05;3757.63;POWER;BOTTOM_LAYER;0.00106328;0.00106348;-0.00153733
3977.05;3783.23;TOP_LAYER;GND;0.0010575;0.00106058;-0.0227953
3977.05;3783.23;GND;POWER;0.00106058;0.00106328;-0.00153733
3977.05;3783.23;POWER;BOTTOM_LAYER;0.00106328;0.00106348;-0.00153733
3979.57;3961.38;TOP_LAYER;GND;0.00094389;0.000941258;0.0195033
3979.57;3961.38;GND;POWER;0.000941258;0.000930797;0.00596206
3979.57;3961.38;POWER;BOTTOM_LAYER;0.000930797;0.000929992;0.00596206
3979.57;3986.97;TOP_LAYER;GND;0.000941406;0.000941258;0.00109364
3979.57;3986.97;GND;POWER;0.000941258;0.000930797;0.00596206
3979.57;3986.97;POWER;BOTTOM_LAYER;0.000930797;0.000929992;0.00596206
3979.57;4012.56;TOP_LAYER;GND;0.000919863;0.000916444;0.0253366
3979.57;4012.56;GND;POWER;0.000916444;0.000907497;0.00509923
3979.57;4012.56;POWER;BOTTOM_LAYER;0.000907497;0.000906809;0.00509923
3979.57;4212.36;TOP_LAYER;GND;0.000565593;0.000567507;-0.0141817
3979.57;4212.36;GND;POWER;0.000567507;0.000575857;-0.00475901
3979.57;4212.36;POWER;BOTTOM_LAYER;0.000575857;0.000576499;-0.00475901
3979.57;4237.95;TOP_LAYER;GND;0.000557534;0.000558353;-0.00606685
3979.57;4237.95;GND;POWER;0.000558353;0.000571365;-0.00741609
3979.57;4237.95;POWER;BOTTOM_LAYER;0.000571365;0.000572366;-0.00741609
3979.57;4263.54;TOP_LAYER;GND;0.000557534;0.000555379;0.0159686
3979.57;4263.54;GND;POWER;0.000555379;0.000562329;-0.00396087
3979.57;4263.54;POWER;BOTTOM_LAYER;0.000562329;0.000562863;-0.00396087
3980.55;3297.99;TOP_LAYER;GND;0.00155321;0.00155361;-0.0029544
3980.55;3297.99;GND;POWER;0.00155361;0.00155461;-0.000569858
3980.55;3297.99;POWER;BOTTOM_LAYER;0.00155461;0.00155469;-0.000569858
3980.55;3337.36;TOP_LAYER;GND;0.00155321;0.00155294;0.00200652
3980.55;3337.36;GND;POWER;0.00155294;0.0015518;0.000647
3980.55;3337.36;POWER;BOTTOM_LAYER;0.0015518;0.00155172;0.000647
3980.55;3376.73;TOP_LAYER;GND;0.00154845;0.00154829;0.00118553
3980.55;3376.73;GND;POWER;0.00154829;0.0015463;0.00113561
3980.55;3376.73;POWER;BOTTOM_LAYER;0.0015463;0.00154614;0.00113561
3980.55;3416.1;TOP_LAYER;GND;0.00154164;0.00154091;0.00541589
3980.55;3416.1;GND;POWER;0.00154091;0.00153803;0.00164321
3980.55;3416.1;POWER;BOTTOM_LAYER;0.00153803;0.00153781;0.00164321
3980.55;4365.9;TOP_LAYER;GND;0.000534845;0.000535228;-0.00284145
3980.55;4365.9;GND;POWER;0.000535228;0.000543404;-0.00465948
3980.55;4365.9;POWER;BOTTOM_LAYER;0.000543404;0.000544033;-0.00465948
3980.55;4405.27;TOP_LAYER;GND;0.000529543;0.00052992;-0.00278996
3980.55;4405.27;GND;POWER;0.00052992;0.000537107;-0.00409646
3980.55;4405.27;POWER;BOTTOM_LAYER;0.000537107;0.00053766;-0.00409646
3980.55;4444.64;TOP_LAYER;GND;0.000526412;0.000526804;-0.00290549
3980.55;4444.64;GND;POWER;0.000526804;0.00053392;-0.00405541
3980.55;4444.64;POWER;BOTTOM_LAYER;0.00053392;0.000534467;-0.00405541
3988.43;3568.66;TOP_LAYER;GND;11.9535;11.9535;0.00559647
3988.43;3568.66;GND;POWER;11.9535;11.9535;0.00559647
3988.43;3568.66;POWER;BOTTOM_LAYER;11.9535;11.9535;1.31613e-11
3988.43;3594.25;TOP_LAYER;GND;11.9535;11.9535;2.97054e-06
3988.43;3594.25;GND;POWER;11.9535;11.9535;2.97055e-06
3988.43;3594.25;POWER;BOTTOM_LAYER;11.9535;11.9535;1.31613e-11
3988.43;3619.84;TOP_LAYER;GND;11.9536;11.9536;-0.00448731
3988.43;3619.84;GND;POWER;11.9536;11.9536;-0.00448731
3988.43;3619.84;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
3988.43;3645.43;TOP_LAYER;GND;11.9536;11.9536;0.0132384
3988.43;3645.43;GND;POWER;11.9536;11.9536;0.0132384
3988.43;3645.43;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
3988.43;3671.02;TOP_LAYER;GND;11.9536;11.9536;-0.00632905
3988.43;3671.02;GND;POWER;11.9536;11.9536;-0.00632905
3988.43;3671.02;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
3988.43;3696.61;TOP_LAYER;GND;11.9536;11.9536;0.0173047
3988.43;3696.61;GND;POWER;11.9536;11.9536;0.0173047
3988.43;3696.61;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
3990.94;4048.97;TOP_LAYER;GND;11.9538;11.9538;0.000107048
3990.94;4048.97;GND;POWER;11.9538;11.9538;0.000107048
3990.94;4048.97;POWER;BOTTOM_LAYER;11.9538;11.9538;2.63225e-11
3990.94;4074.56;TOP_LAYER;GND;11.9538;11.9538;7.36616e-05
3990.94;4074.56;GND;POWER;11.9538;11.9538;7.36616e-05
3990.94;4074.56;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
3990.94;4100.16;TOP_LAYER;GND;11.9538;11.9538;2.56611e-05
3990.94;4100.16;GND;POWER;11.9538;11.9538;2.56611e-05
3990.94;4100.16;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
3990.94;4125.75;TOP_LAYER;GND;11.9538;11.9538;1.40389e-05
3990.94;4125.75;GND;POWER;11.9538;11.9538;1.40389e-05
3990.94;4125.75;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
3990.94;4151.34;TOP_LAYER;GND;11.9538;11.9538;1.62028e-05
3990.94;4151.34;GND;POWER;11.9538;11.9538;1.62028e-05
3990.94;4151.34;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
3990.94;4176.93;TOP_LAYER;GND;11.9538;11.9538;1.25691e-05
3990.94;4176.93;GND;POWER;11.9538;11.9538;1.25691e-05
3990.94;4176.93;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4015.99;3568.66;TOP_LAYER;GND;11.9535;11.9535;0.0193634
4015.99;3568.66;GND;POWER;11.9535;11.9535;0.0193634
4015.99;3568.66;POWER;BOTTOM_LAYER;11.9535;11.9535;1.31613e-11
4015.99;3594.25;TOP_LAYER;GND;11.9535;11.9535;-0.00531619
4015.99;3594.25;GND;POWER;11.9535;11.9535;-0.00531619
4015.99;3594.25;POWER;BOTTOM_LAYER;11.9535;11.9535;1.31613e-11
4015.99;3619.84;TOP_LAYER;GND;11.9535;11.9535;-0.00817541
4015.99;3619.84;GND;POWER;11.9535;11.9536;-0.00817541
4015.99;3619.84;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
4015.99;3645.43;TOP_LAYER;GND;11.9536;11.9536;0.0237582
4015.99;3645.43;GND;POWER;11.9536;11.9536;0.0237582
4015.99;3645.43;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
4015.99;3671.02;TOP_LAYER;GND;11.9536;11.9536;-0.00930634
4015.99;3671.02;GND;POWER;11.9536;11.9536;-0.00930634
4015.99;3671.02;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
4015.99;3696.61;TOP_LAYER;GND;11.9537;11.9537;0.0303691
4015.99;3696.61;GND;POWER;11.9537;11.9536;0.0303691
4015.99;3696.61;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
4018.5;4048.97;TOP_LAYER;GND;11.9538;11.9538;0.000170065
4018.5;4048.97;GND;POWER;11.9538;11.9538;0.000170065
4018.5;4048.97;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4018.5;4074.56;TOP_LAYER;GND;11.9538;11.9538;9.69212e-05
4018.5;4074.56;GND;POWER;11.9538;11.9538;9.69212e-05
4018.5;4074.56;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4018.5;4100.16;TOP_LAYER;GND;11.9538;11.9538;3.96913e-05
4018.5;4100.16;GND;POWER;11.9538;11.9538;3.96913e-05
4018.5;4100.16;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4018.5;4125.75;TOP_LAYER;GND;11.9538;11.9538;1.6837e-05
4018.5;4125.75;GND;POWER;11.9538;11.9538;1.6837e-05
4018.5;4125.75;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4018.5;4151.34;TOP_LAYER;GND;11.9538;11.9538;2.41139e-05
4018.5;4151.34;GND;POWER;11.9538;11.9538;2.41139e-05
4018.5;4151.34;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4018.5;4176.93;TOP_LAYER;GND;11.9538;11.9538;2.34736e-05
4018.5;4176.93;GND;POWER;11.9538;11.9538;2.34736e-05
4018.5;4176.93;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4019.92;3297.99;TOP_LAYER;GND;0.00157778;0.00157814;-0.00268681
4019.92;3297.99;GND;POWER;0.00157814;0.00157903;-0.000505311
4019.92;3297.99;POWER;BOTTOM_LAYER;0.00157903;0.0015791;-0.000505311
4019.92;3337.36;TOP_LAYER;GND;0.00157778;0.00157748;0.00219097
4019.92;3337.36;GND;POWER;0.00157748;0.00157639;0.000620457
4019.92;3337.36;POWER;BOTTOM_LAYER;0.00157639;0.00157631;0.000620457
4019.92;3376.73;TOP_LAYER;GND;0.00157368;0.00157333;0.00253121
4019.92;3376.73;GND;POWER;0.00157333;0.0015712;0.00121631
4019.92;3376.73;POWER;BOTTOM_LAYER;0.0015712;0.00157104;0.00121631
4019.92;3416.1;TOP_LAYER;GND;0.00156734;0.00156652;0.00605198
4019.92;3416.1;GND;POWER;0.00156652;0.00156321;0.00188838
4019.92;3416.1;POWER;BOTTOM_LAYER;0.00156321;0.00156295;0.00188838
4019.92;4365.9;TOP_LAYER;GND;0.000510004;0.000510803;-0.00591579
4019.92;4365.9;GND;POWER;0.000510803;0.000524864;-0.00801419
4019.92;4365.9;POWER;BOTTOM_LAYER;0.000524864;0.000525946;-0.00801419
4019.92;4405.27;TOP_LAYER;GND;0.000504997;0.000505694;-0.00516105
4019.92;4405.27;GND;POWER;0.000505694;0.000518383;-0.00723181
4019.92;4405.27;POWER;BOTTOM_LAYER;0.000518383;0.000519359;-0.00723181
4019.92;4444.64;TOP_LAYER;GND;0.000502573;0.000503308;-0.00544733
4019.92;4444.64;GND;POWER;0.000503308;0.000515639;-0.00702759
4019.92;4444.64;POWER;BOTTOM_LAYER;0.000515639;0.000516587;-0.00702759
4023.86;3747.79;TOP_LAYER;GND;11.9538;11.9538;0.0211795
4023.86;3747.79;GND;POWER;11.9538;11.9537;0.0211795
4023.86;3747.79;POWER;BOTTOM_LAYER;11.9537;11.9537;1.31613e-11
4023.86;3787.16;TOP_LAYER;GND;11.9538;11.9538;0.0156372
4023.86;3787.16;GND;POWER;11.9538;11.9538;0.0156372
4023.86;3787.16;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4023.86;3826.53;TOP_LAYER;GND;11.9538;11.9538;0.00874103
4023.86;3826.53;GND;POWER;11.9538;11.9538;0.00874103
4023.86;3826.53;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4023.86;3865.9;TOP_LAYER;GND;11.9538;11.9538;0.00478427
4023.86;3865.9;GND;POWER;11.9538;11.9538;0.00478427
4023.86;3865.9;POWER;BOTTOM_LAYER;11.9538;11.9538;-0
4023.86;3905.27;TOP_LAYER;GND;11.9538;11.9538;0.00263712
4023.86;3905.27;GND;POWER;11.9538;11.9538;0.00263712
4023.86;3905.27;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4023.86;3944.64;TOP_LAYER;GND;11.9538;11.9538;0.00135103
4023.86;3944.64;GND;POWER;11.9538;11.9538;0.00135103
4023.86;3944.64;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4023.86;3984.01;TOP_LAYER;GND;11.9538;11.9538;0.000659322
4023.86;3984.01;GND;POWER;11.9538;11.9538;0.000659322
4023.86;3984.01;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4054.37;3638.54;TOP_LAYER;GND;11.9535;11.9535;-0.00646193
4054.37;3638.54;GND;POWER;11.9535;11.9535;-0.00646193
4054.37;3638.54;POWER;BOTTOM_LAYER;11.9535;11.9535;1.31613e-11
4054.37;3664.13;TOP_LAYER;GND;11.9536;11.9536;-0.00786246
4054.37;3664.13;GND;POWER;11.9536;11.9536;-0.00786246
4054.37;3664.13;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
4054.37;3689.72;TOP_LAYER;GND;11.9537;11.9537;0.0487107
4054.37;3689.72;GND;POWER;11.9537;11.9536;0.0487107
4054.37;3689.72;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
4054.37;3715.31;TOP_LAYER;GND;11.9537;11.9537;0.0238532
4054.37;3715.31;GND;POWER;11.9537;11.9537;0.0238532
4054.37;3715.31;POWER;BOTTOM_LAYER;11.9537;11.9537;1.31613e-11
4059.29;3421.02;TOP_LAYER;GND;0.00159027;0.00159142;-0.00849621
4059.29;3421.02;GND;POWER;0.00159142;0.00159044;0.000554634
4059.29;3421.02;POWER;BOTTOM_LAYER;0.00159044;0.00159037;0.000554634
4059.29;3460.39;TOP_LAYER;GND;0.00159027;0.00158784;0.0180168
4059.29;3460.39;GND;POWER;0.00158784;0.00157965;0.00466742
4059.29;3460.39;POWER;BOTTOM_LAYER;0.00157965;0.00157902;0.00466742
4059.29;4365.9;TOP_LAYER;GND;0.000478107;0.000480088;-0.014673
4059.29;4365.9;GND;POWER;0.000480088;0.000506058;-0.0148014
4059.29;4365.9;POWER;BOTTOM_LAYER;0.000506058;0.000508056;-0.0148014
4059.29;4405.27;TOP_LAYER;GND;0.000474555;0.000476179;-0.0120342
4059.29;4405.27;GND;POWER;0.000476179;0.00049977;-0.0134457
4059.29;4405.27;POWER;BOTTOM_LAYER;0.00049977;0.000501585;-0.0134457
4059.29;4444.64;TOP_LAYER;GND;0.000474757;0.000476352;-0.0118163
4059.29;4444.64;GND;POWER;0.000476352;0.000497917;-0.0122906
4059.29;4444.64;POWER;BOTTOM_LAYER;0.000497917;0.000499576;-0.0122906
4063.23;3747.79;TOP_LAYER;GND;11.9538;11.9538;0.0699514
4063.23;3747.79;GND;POWER;11.9538;11.9537;0.0699514
4063.23;3747.79;POWER;BOTTOM_LAYER;11.9537;11.9537;-1.31613e-11
4063.23;3787.16;TOP_LAYER;GND;11.9538;11.9538;0.0333016
4063.23;3787.16;GND;POWER;11.9538;11.9538;0.0333016
4063.23;3787.16;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4063.23;3826.53;TOP_LAYER;GND;11.9538;11.9538;0.0141745
4063.23;3826.53;GND;POWER;11.9538;11.9538;0.0141745
4063.23;3826.53;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4063.23;3865.9;TOP_LAYER;GND;11.9538;11.9538;0.00595408
4063.23;3865.9;GND;POWER;11.9538;11.9538;0.00595408
4063.23;3865.9;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4063.23;3905.27;TOP_LAYER;GND;11.9538;11.9538;0.00259201
4063.23;3905.27;GND;POWER;11.9538;11.9538;0.00259201
4063.23;3905.27;POWER;BOTTOM_LAYER;11.9538;11.9538;-0
4063.23;3944.64;TOP_LAYER;GND;11.9538;11.9538;0.00125109
4063.23;3944.64;GND;POWER;11.9538;11.9538;0.00125109
4063.23;3944.64;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4063.23;3984.01;TOP_LAYER;GND;11.9538;11.9538;0.000620358
4063.23;3984.01;GND;POWER;11.9538;11.9538;0.000620358
4063.23;3984.01;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4063.23;4023.38;TOP_LAYER;GND;11.9538;11.9538;0.000302207
4063.23;4023.38;GND;POWER;11.9538;11.9538;0.000302207
4063.23;4023.38;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4063.23;4062.75;TOP_LAYER;GND;11.9538;11.9538;0.000130288
4063.23;4062.75;GND;POWER;11.9538;11.9538;0.000130288
4063.23;4062.75;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4063.23;4102.12;TOP_LAYER;GND;11.9538;11.9538;6.20435e-05
4063.23;4102.12;GND;POWER;11.9538;11.9538;6.20435e-05
4063.23;4102.12;POWER;BOTTOM_LAYER;11.9538;11.9538;-0
4063.23;4141.49;TOP_LAYER;GND;11.9538;11.9538;4.46139e-05
4063.23;4141.49;GND;POWER;11.9538;11.9538;4.46139e-05
4063.23;4141.49;POWER;BOTTOM_LAYER;11.9538;11.9538;1.31613e-11
4071.1;3306.26;TOP_LAYER;GND;0.00160452;0.00160487;-0.00264164
4071.1;3306.26;GND;POWER;0.00160487;0.00160565;-0.000440622
4071.1;3306.26;POWER;BOTTOM_LAYER;0.00160565;0.00160571;-0.000440622
4071.1;3331.85;TOP_LAYER;GND;0.00160452;0.00160364;0.00649917
4071.1;3331.85;GND;POWER;0.00160364;0.00160313;0.000289737
4071.1;3331.85;POWER;BOTTOM_LAYER;0.00160313;0.00160309;0.000289737
4071.1;3357.44;TOP_LAYER;GND;0.00160281;0.00160364;-0.00618443
4071.1;3357.44;GND;POWER;0.00160364;0.00160313;0.000289737
4071.1;3357.44;POWER;BOTTOM_LAYER;0.00160313;0.00160309;0.000289737
4071.1;3551.93;TOP_LAYER;GND;11.9534;11.9534;4.64944e-05
4071.1;3551.93;GND;POWER;11.9534;11.9534;4.64944e-05
4071.1;3551.93;POWER;BOTTOM_LAYER;11.9534;11.9534;1.31613e-11
4071.1;3577.52;TOP_LAYER;GND;11.9535;11.9535;0.0173926
4071.1;3577.52;GND;POWER;11.9535;11.9534;0.0173926
4071.1;3577.52;POWER;BOTTOM_LAYER;11.9534;11.9534;1.31613e-11
4071.1;3603.11;TOP_LAYER;GND;11.9535;11.9535;0.0241273
4071.1;3603.11;GND;POWER;11.9535;11.9535;0.0241273
4071.1;3603.11;POWER;BOTTOM_LAYER;11.9535;11.9535;1.31613e-11
4079.96;3638.54;TOP_LAYER;GND;11.9535;11.9535;-0.00646193
4079.96;3638.54;GND;POWER;11.9535;11.9535;-0.00646193
4079.96;3638.54;POWER;BOTTOM_LAYER;11.9535;11.9535;1.31613e-11
4079.96;3664.13;TOP_LAYER;GND;11.9536;11.9536;-0.00786246
4079.96;3664.13;GND;POWER;11.9536;11.9536;-0.00786246
4079.96;3664.13;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
4079.96;3689.72;TOP_LAYER;GND;11.9537;11.9537;0.0487107
4079.96;3689.72;GND;POWER;11.9537;11.9536;0.0487107
4079.96;3689.72;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
4079.96;3715.31;TOP_LAYER;GND;11.9537;11.9537;0.0238532
4079.96;3715.31;GND;POWER;11.9537;11.9537;0.0238532
4079.96;3715.31;POWER;BOTTOM_LAYER;11.9537;11.9537;1.31613e-11
4098.66;3421.02;TOP_LAYER;GND;0.00162228;0.00162285;-0.00421735
4098.66;3421.02;GND;POWER;0.00162285;0.00162131;0.000875441
4098.66;3421.02;POWER;BOTTOM_LAYER;0.00162131;0.0016212;0.000875441
4098.66;3460.39;TOP_LAYER;GND;0.00162228;0.00162088;0.0103513
4098.66;3460.39;GND;POWER;0.00162088;0.00161318;0.00439157
4098.66;3460.39;POWER;BOTTOM_LAYER;0.00161318;0.00161258;0.00439157
4098.66;4365.9;TOP_LAYER;GND;0.000428308;0.000439915;-0.0859999
4098.66;4365.9;GND;POWER;0.000439915;0.0004892;-0.0280891
4098.66;4365.9;POWER;BOTTOM_LAYER;0.0004892;0.000492991;-0.0280891
4098.66;4405.27;TOP_LAYER;GND;0.000432725;0.000440805;-0.0598675
4098.66;4405.27;GND;POWER;0.000440805;0.000484174;-0.0247177
4098.66;4405.27;POWER;BOTTOM_LAYER;0.000484174;0.00048751;-0.0247177
4098.66;4444.64;TOP_LAYER;GND;0.000441866;0.00044769;-0.0431565
4098.66;4444.64;GND;POWER;0.00044769;0.000483566;-0.0204466
4098.66;4444.64;POWER;BOTTOM_LAYER;0.000483566;0.000486325;-0.0204466
4098.66;4257.64;TOP_LAYER;GND;0.000510417;0.000513716;-0.0244382
4098.66;4257.64;GND;POWER;0.000513716;0.000536472;-0.0129697
4098.66;4257.64;POWER;BOTTOM_LAYER;0.000536472;0.000538223;-0.0129697
4098.66;4283.23;TOP_LAYER;GND;0.000486153;0.00049049;-0.0321389
4098.66;4283.23;GND;POWER;0.00049049;0.000518747;-0.0161044
4098.66;4283.23;POWER;BOTTOM_LAYER;0.000518747;0.00052092;-0.0161044
4098.66;4308.82;TOP_LAYER;GND;0.000457353;0.000462498;-0.0381183
4098.66;4308.82;GND;POWER;0.000462498;0.000499819;-0.0212707
4098.66;4308.82;POWER;BOTTOM_LAYER;0.000499819;0.00050269;-0.0212707
4098.66;4334.41;TOP_LAYER;GND;0.000457353;0.000462498;-0.0381183
4098.66;4334.41;GND;POWER;0.000462498;0.000499819;-0.0212707
4098.66;4334.41;POWER;BOTTOM_LAYER;0.000499819;0.00050269;-0.0212707
4105.55;3392.87;TOP_LAYER;GND;0.00162905;0.00162953;-0.00354229
4105.55;3392.87;GND;POWER;0.00162953;0.00162802;0.000862402
4105.55;3392.87;POWER;BOTTOM_LAYER;0.00162802;0.0016279;0.000862402
4105.55;3516.1;TOP_LAYER;GND;11.9533;11.9533;0.00919548
4105.55;3516.1;GND;POWER;11.9533;11.9533;0.00919548
4105.55;3516.1;POWER;BOTTOM_LAYER;11.9533;11.9533;1.31613e-11
4105.55;3638.54;TOP_LAYER;GND;11.9535;11.9535;-0.00539651
4105.55;3638.54;GND;POWER;11.9535;11.9535;-0.00539651
4105.55;3638.54;POWER;BOTTOM_LAYER;11.9535;11.9535;1.31613e-11
4105.55;3664.13;TOP_LAYER;GND;11.9536;11.9536;0.00838507
4105.55;3664.13;GND;POWER;11.9536;11.9536;0.00838507
4105.55;3664.13;POWER;BOTTOM_LAYER;11.9536;11.9536;2.63225e-11
4105.55;3689.72;TOP_LAYER;GND;11.9538;11.9538;0.123766
4105.55;3689.72;GND;POWER;11.9538;11.9536;0.123766
4105.55;3689.72;POWER;BOTTOM_LAYER;11.9536;11.9536;6.58063e-11
4105.55;3715.31;TOP_LAYER;GND;11.9538;11.9538;0.106886
4105.55;3715.31;GND;POWER;11.9538;11.9536;0.106886
4105.55;3715.31;POWER;BOTTOM_LAYER;11.9536;11.9536;1.31613e-11
4113.43;3767.48;TOP_LAYER;GND;11.9946;11.9947;-0.105828
4113.43;3767.48;GND;POWER;11.9947;11.9948;-0.105828
4113.43;3767.48;POWER;BOTTOM_LAYER;11.9948;11.9948;1.31613e-11
4113.43;3793.07;TOP_LAYER;GND;11.9948;11.9948;-0.0317675
4113.43;3793.07;GND;POWER;11.9948;11.9949;-0.0317675
4113.43;3793.07;POWER;BOTTOM_LAYER;11.9949;11.9949;1.31613e-11
4113.43;3818.66;TOP_LAYER;GND;11.9951;11.9951;-0.01357
4113.43;3818.66;GND;POWER;11.9951;11.9951;-0.01357
4113.43;3818.66;POWER;BOTTOM_LAYER;11.9951;11.9951;1.31613e-11
4113.43;3844.25;TOP_LAYER;GND;11.9951;11.9951;-0.01357
4113.43;3844.25;GND;POWER;11.9951;11.9951;-0.01357
4113.43;3844.25;POWER;BOTTOM_LAYER;11.9951;11.9951;1.31613e-11
4113.43;3869.84;TOP_LAYER;GND;11.9953;11.9953;-0.0355653
4113.43;3869.84;GND;POWER;11.9953;11.9954;-0.0355653
4113.43;3869.84;POWER;BOTTOM_LAYER;11.9954;11.9954;1.31613e-11
4114.41;4221.22;TOP_LAYER;GND;0.000530401;0.000533201;-0.0207479
4114.41;4221.22;GND;POWER;0.000533201;0.000554592;-0.0121917
4114.41;4221.22;POWER;BOTTOM_LAYER;0.000554592;0.000556238;-0.0121917
4130.16;4063.74;TOP_LAYER;GND;0.000480775;0.000516457;-0.26437
4130.16;4063.74;GND;POWER;0.000516457;0.000640728;-0.0708264
4130.16;4063.74;POWER;BOTTOM_LAYER;0.000640728;0.000650288;-0.0708264
4130.16;4091.3;TOP_LAYER;GND;0.000525087;0.000538324;-0.0980756
4130.16;4091.3;GND;POWER;0.000538324;0.000610491;-0.0411303
4130.16;4091.3;POWER;BOTTOM_LAYER;0.000610491;0.000616042;-0.0411303
4131.14;3392.87;TOP_LAYER;GND;0.00166255;0.00166814;-0.0414207
4131.14;3392.87;GND;POWER;0.00166814;0.00166048;0.00436514
4131.14;3392.87;POWER;BOTTOM_LAYER;0.00166048;0.00165989;0.00436514
4131.14;3516.1;TOP_LAYER;GND;11.9533;11.9533;0.00576288
4131.14;3516.1;GND;POWER;11.9533;11.9533;0.00576288
4131.14;3516.1;POWER;BOTTOM_LAYER;11.9533;11.9533;1.31613e-11
4131.14;3638.54;TOP_LAYER;GND;11.9535;11.9535;0.0411516
4131.14;3638.54;GND;POWER;11.9535;11.9534;0.0411516
4131.14;3638.54;POWER;BOTTOM_LAYER;11.9534;11.9534;1.31613e-11
4138.03;3421.02;TOP_LAYER;GND;0.00165506;0.00165574;-0.00506544
4138.03;3421.02;GND;POWER;0.00165574;0.00165361;0.00121285
4138.03;3421.02;POWER;BOTTOM_LAYER;0.00165361;0.00165345;0.00121285
4138.03;3460.39;TOP_LAYER;GND;0.00165506;0.00165397;0.00807776
4138.03;3460.39;GND;POWER;0.00165397;0.00164794;0.00343513
4138.03;3460.39;POWER;BOTTOM_LAYER;0.00164794;0.00164748;0.00343513
4140;4221.22;TOP_LAYER;GND;0.000530401;0.000534048;-0.0270219
