x;y;layer1;layer2;voltage1;voltage2;current
3901.81;4365.9;POWER;BOTTOM_LAYER;4.35285e-06;4.36117e-06;-6.1601e-05
3901.81;4405.27;TOP_LAYER;GND;4.11042e-06;4.11338e-06;-2.19656e-05
3901.81;4405.27;GND;POWER;4.11338e-06;4.17087e-06;-3.27648e-05
3901.81;4405.27;POWER;BOTTOM_LAYER;4.17087e-06;4.1753e-06;-3.27648e-05
3901.81;4444.64;TOP_LAYER;GND;4.02558e-06;4.0275e-06;-1.41896e-05
3901.81;4444.64;GND;POWER;4.0275e-06;4.0672e-06;-2.26276e-05
3901.81;4444.64;POWER;BOTTOM_LAYER;4.0672e-06;4.07026e-06;-2.26276e-05
3906.19;3462.36;TOP_LAYER;GND;3.61864e-05;3.62931e-05;-0.000790851
3906.19;3462.36;GND;POWER;3.62931e-05;3.60931e-05;0.000113983
3906.19;3462.36;POWER;BOTTOM_LAYER;3.60931e-05;3.60777e-05;0.000113983
3907.17;3802.91;TOP_LAYER;GND;1.92047e-05;1.92171e-05;-9.20508e-05
3907.17;3802.91;GND;POWER;1.92171e-05;1.94298e-05;-0.000121197
3907.17;3802.91;POWER;BOTTOM_LAYER;1.94298e-05;1.94461e-05;-0.000121197
3908.7;3942.67;TOP_LAYER;GND;1.66616e-05;1.66517e-05;7.3562e-05
3908.7;3942.67;GND;POWER;1.66517e-05;1.65772e-05;4.24626e-05
3908.7;3942.67;POWER;BOTTOM_LAYER;1.65772e-05;1.65715e-05;4.24626e-05
3909.69;4283.23;TOP_LAYER;GND;4.58398e-06;4.57674e-06;5.36163e-05
3909.69;4283.23;GND;POWER;4.57674e-06;4.94347e-06;-0.000209012
3909.69;4283.23;POWER;BOTTOM_LAYER;4.94347e-06;4.97168e-06;-0.000209012
3910.67;3632.64;TOP_LAYER;GND;12;12;7.33214e-08
3910.67;3632.64;GND;POWER;12;12;7.33295e-08
3910.67;3632.64;POWER;BOTTOM_LAYER;12;12;1.31613e-11
3913.19;4112.95;TOP_LAYER;GND;12;12;2.02683e-09
3913.19;4112.95;GND;POWER;12;12;2.04303e-09
3913.19;4112.95;POWER;BOTTOM_LAYER;12;12;1.31613e-11
3931.78;3462.36;TOP_LAYER;GND;3.72284e-05;3.73934e-05;-0.00122248
3931.78;3462.36;GND;POWER;3.73934e-05;3.70408e-05;0.000200999
3931.78;3462.36;POWER;BOTTOM_LAYER;3.70408e-05;3.70136e-05;0.000200999
3932.76;3802.91;TOP_LAYER;GND;1.90479e-05;1.90482e-05;-1.97495e-06
3932.76;3802.91;GND;POWER;1.90482e-05;1.92018e-05;-8.75537e-05
3932.76;3802.91;POWER;BOTTOM_LAYER;1.92018e-05;1.92136e-05;-8.75537e-05
3934.29;3942.67;TOP_LAYER;GND;1.65435e-05;1.65204e-05;0.00017172
3934.29;3942.67;GND;POWER;1.65204e-05;1.64131e-05;6.11472e-05
3934.29;3942.67;POWER;BOTTOM_LAYER;1.64131e-05;1.64048e-05;6.11472e-05
3935.28;4283.23;TOP_LAYER;GND;3.95538e-06;3.8561e-06;0.000735623
3935.28;4283.23;GND;POWER;3.8561e-06;4.2396e-06;-0.000218573
3935.28;4283.23;POWER;BOTTOM_LAYER;4.2396e-06;4.2691e-06;-0.000218573
3938.23;3632.64;TOP_LAYER;GND;12;12;-8.25211e-09
3938.23;3632.64;GND;POWER;12;12;-8.24807e-09
3938.23;3632.64;POWER;BOTTOM_LAYER;12;12;1.31613e-11
3940.75;4112.95;TOP_LAYER;GND;12;12;1.53987e-09
3940.75;4112.95;GND;POWER;12;12;1.55708e-09
3940.75;4112.95;POWER;BOTTOM_LAYER;12;12;1.31613e-11
3941.18;3297.99;TOP_LAYER;GND;3.81262e-05;3.81432e-05;-0.000125918
3941.18;3297.99;GND;POWER;3.81432e-05;3.81882e-05;-2.56348e-05
3941.18;3297.99;POWER;BOTTOM_LAYER;3.81882e-05;3.81917e-05;-2.56348e-05
3941.18;3337.36;TOP_LAYER;GND;3.81262e-05;3.81148e-05;8.47496e-05
3941.18;3337.36;GND;POWER;3.81148e-05;3.80662e-05;2.77327e-05
3941.18;3337.36;POWER;BOTTOM_LAYER;3.80662e-05;3.80624e-05;2.77327e-05
3941.18;3376.73;TOP_LAYER;GND;3.79263e-05;3.79205e-05;4.32187e-05
3941.18;3376.73;GND;POWER;3.79205e-05;3.78287e-05;5.23019e-05
3941.18;3376.73;POWER;BOTTOM_LAYER;3.78287e-05;3.78216e-05;5.23019e-05
3941.18;3416.1;TOP_LAYER;GND;3.76707e-05;3.76566e-05;0.000103935
3941.18;3416.1;GND;POWER;3.76566e-05;3.74821e-05;9.94985e-05
3941.18;3416.1;POWER;BOTTOM_LAYER;3.74821e-05;3.74686e-05;9.94985e-05
3941.18;4365.9;TOP_LAYER;GND;3.70598e-06;3.70863e-06;-1.96315e-05
3941.18;4365.9;GND;POWER;3.70863e-06;3.81227e-06;-5.90687e-05
3941.18;4365.9;POWER;BOTTOM_LAYER;3.81227e-06;3.82025e-06;-5.90687e-05
3941.18;4405.27;TOP_LAYER;GND;3.59556e-06;3.59862e-06;-2.26588e-05
3941.18;4405.27;GND;POWER;3.59862e-06;3.66112e-06;-3.56217e-05
3941.18;4405.27;POWER;BOTTOM_LAYER;3.66112e-06;3.66593e-06;-3.56217e-05
3941.18;4444.64;TOP_LAYER;GND;3.52141e-06;3.52383e-06;-1.79625e-05
3941.18;4444.64;GND;POWER;3.52383e-06;3.57325e-06;-2.81644e-05
3941.18;4444.64;POWER;BOTTOM_LAYER;3.57325e-06;3.57705e-06;-2.81644e-05
3957.37;3462.36;TOP_LAYER;GND;3.77121e-05;3.73934e-05;0.0023608
3957.37;3462.36;GND;POWER;3.73934e-05;3.70408e-05;0.000200999
3957.37;3462.36;POWER;BOTTOM_LAYER;3.70408e-05;3.70136e-05;0.000200999
3958.35;3802.91;TOP_LAYER;GND;1.90479e-05;1.90482e-05;-1.97495e-06
3958.35;3802.91;GND;POWER;1.90482e-05;1.92018e-05;-8.75537e-05
3958.35;3802.91;POWER;BOTTOM_LAYER;1.92018e-05;1.92136e-05;-8.75537e-05
3959.88;3942.67;TOP_LAYER;GND;1.65435e-05;1.65204e-05;0.00017172
3959.88;3942.67;GND;POWER;1.65204e-05;1.64131e-05;6.11472e-05
3959.88;3942.67;POWER;BOTTOM_LAYER;1.64131e-05;1.64048e-05;6.11472e-05
3960.87;4283.23;TOP_LAYER;GND;3.63602e-06;3.8561e-06;-0.00163057
3960.87;4283.23;GND;POWER;3.8561e-06;4.2396e-06;-0.000218573
3960.87;4283.23;POWER;BOTTOM_LAYER;4.2396e-06;4.2691e-06;-0.000218573
3965.79;3632.64;TOP_LAYER;GND;12;12;-1.76742e-07
3965.79;3632.64;GND;POWER;12;12;-1.76733e-07
3965.79;3632.64;POWER;BOTTOM_LAYER;12;12;1.31613e-11
3968.3;4112.95;TOP_LAYER;GND;12;12;3.17186e-09
3968.3;4112.95;GND;POWER;12;12;3.18908e-09
3968.3;4112.95;POWER;BOTTOM_LAYER;12;12;1.31613e-11
3977.05;3481.06;TOP_LAYER;GND;3.77121e-05;3.78316e-05;-0.000885471
3977.05;3481.06;GND;POWER;3.78316e-05;3.78959e-05;-3.66565e-05
3977.05;3481.06;POWER;BOTTOM_LAYER;3.78959e-05;3.79008e-05;-3.66565e-05
3977.05;3506.65;TOP_LAYER;GND;3.7508e-05;3.7532e-05;-0.000178079
3977.05;3506.65;GND;POWER;3.7532e-05;3.74295e-05;5.84566e-05
3977.05;3506.65;POWER;BOTTOM_LAYER;3.74295e-05;3.74216e-05;5.84566e-05
3977.05;3532.24;TOP_LAYER;GND;3.72326e-05;3.71581e-05;0.0005523
3977.05;3532.24;GND;POWER;3.71581e-05;3.70027e-05;8.85706e-05
3977.05;3532.24;POWER;BOTTOM_LAYER;3.70027e-05;3.69907e-05;8.85706e-05
3977.05;3732.04;TOP_LAYER;GND;1.99854e-05;2.01174e-05;-0.000977981
3977.05;3732.04;GND;POWER;2.01174e-05;2.07103e-05;-0.000337907
3977.05;3732.04;POWER;BOTTOM_LAYER;2.07103e-05;2.07559e-05;-0.000337907
3977.05;3757.63;TOP_LAYER;GND;1.99854e-05;1.98479e-05;0.00101891
3977.05;3757.63;GND;POWER;1.98479e-05;2.00143e-05;-9.48866e-05
3977.05;3757.63;POWER;BOTTOM_LAYER;2.00143e-05;2.00272e-05;-9.48866e-05
3977.05;3783.23;TOP_LAYER;GND;1.97612e-05;1.98479e-05;-0.000642155
3977.05;3783.23;GND;POWER;1.98479e-05;2.00143e-05;-9.48866e-05
3977.05;3783.23;POWER;BOTTOM_LAYER;2.00143e-05;2.00272e-05;-9.48866e-05
3979.57;3961.38;TOP_LAYER;GND;1.56832e-05;1.55723e-05;0.000821656
3979.57;3961.38;GND;POWER;1.55723e-05;1.5286e-05;0.000163142
3979.57;3961.38;POWER;BOTTOM_LAYER;1.5286e-05;1.5264e-05;0.000163142
3979.57;3986.97;TOP_LAYER;GND;1.55878e-05;1.55723e-05;0.000115147
3979.57;3986.97;GND;POWER;1.55723e-05;1.5286e-05;0.000163142
3979.57;3986.97;POWER;BOTTOM_LAYER;1.5286e-05;1.5264e-05;0.000163142
3979.57;4012.56;TOP_LAYER;GND;1.47932e-05;1.46553e-05;0.00102133
3979.57;4012.56;GND;POWER;1.46553e-05;1.44898e-05;9.43625e-05
3979.57;4012.56;POWER;BOTTOM_LAYER;1.44898e-05;1.4477e-05;9.43625e-05
3979.57;4212.36;TOP_LAYER;GND;3.67305e-06;3.71524e-06;-0.000312588
3979.57;4212.36;GND;POWER;3.71524e-06;3.78563e-06;-4.01196e-05
3979.57;4212.36;POWER;BOTTOM_LAYER;3.78563e-06;3.79105e-06;-4.01196e-05
3979.57;4237.95;TOP_LAYER;GND;3.51994e-06;3.52187e-06;-1.4308e-05
3979.57;4237.95;GND;POWER;3.52187e-06;3.84026e-06;-0.00018146
3979.57;4237.95;POWER;BOTTOM_LAYER;3.84026e-06;3.86475e-06;-0.00018146
3979.57;4263.54;TOP_LAYER;GND;3.51994e-06;3.47134e-06;0.00036014
3979.57;4263.54;GND;POWER;3.47134e-06;3.62535e-06;-8.77775e-05
3979.57;4263.54;POWER;BOTTOM_LAYER;3.62535e-06;3.6372e-06;-8.77775e-05
3980.55;3297.99;TOP_LAYER;GND;3.89835e-05;3.90001e-05;-0.000123019
3980.55;3297.99;GND;POWER;3.90001e-05;3.90438e-05;-2.49375e-05
3980.55;3297.99;POWER;BOTTOM_LAYER;3.90438e-05;3.90472e-05;-2.49375e-05
3980.55;3337.36;TOP_LAYER;GND;3.89835e-05;3.89723e-05;8.24607e-05
3980.55;3337.36;GND;POWER;3.89723e-05;3.89277e-05;2.54096e-05
3980.55;3337.36;POWER;BOTTOM_LAYER;3.89277e-05;3.89243e-05;2.54096e-05
3980.55;3376.73;TOP_LAYER;GND;3.87865e-05;3.878e-05;4.82165e-05
3980.55;3376.73;GND;POWER;3.878e-05;3.8701e-05;4.50631e-05
3980.55;3376.73;POWER;BOTTOM_LAYER;3.8701e-05;3.86949e-05;4.50631e-05
3980.55;3416.1;TOP_LAYER;GND;3.85067e-05;3.8477e-05;0.000220162
3980.55;3416.1;GND;POWER;3.8477e-05;3.83626e-05;6.52368e-05
3980.55;3416.1;POWER;BOTTOM_LAYER;3.83626e-05;3.83538e-05;6.52368e-05
3980.55;4365.9;TOP_LAYER;GND;3.13823e-06;3.13928e-06;-7.76754e-06
3980.55;4365.9;GND;POWER;3.13928e-06;3.23819e-06;-5.63751e-05
3980.55;4365.9;POWER;BOTTOM_LAYER;3.23819e-06;3.2458e-06;-5.63751e-05
3980.55;4405.27;TOP_LAYER;GND;3.02883e-06;3.03235e-06;-2.6123e-05
3980.55;4405.27;GND;POWER;3.03235e-06;3.10539e-06;-4.16268e-05
3980.55;4405.27;POWER;BOTTOM_LAYER;3.10539e-06;3.11101e-06;-4.16268e-05
3980.55;4444.64;TOP_LAYER;GND;2.95897e-06;2.96226e-06;-2.43872e-05
3980.55;4444.64;GND;POWER;2.96226e-06;3.0291e-06;-3.80941e-05
3980.55;4444.64;POWER;BOTTOM_LAYER;3.0291e-06;3.03424e-06;-3.80941e-05
3988.43;3568.66;TOP_LAYER;GND;12;12;3.80637e-07
3988.43;3568.66;GND;POWER;12;12;3.80653e-07
3988.43;3568.66;POWER;BOTTOM_LAYER;12;12;1.31613e-11
3988.43;3594.25;TOP_LAYER;GND;12;12;2.1058e-10
3988.43;3594.25;GND;POWER;12;12;2.23742e-10
3988.43;3594.25;POWER;BOTTOM_LAYER;12;12;1.31613e-11
3988.43;3619.84;TOP_LAYER;GND;12;12;-3.05183e-07
3988.43;3619.84;GND;POWER;12;12;-3.05173e-07
3988.43;3619.84;POWER;BOTTOM_LAYER;12;12;1.31613e-11
3988.43;3645.43;TOP_LAYER;GND;12;12;9.00414e-07
3988.43;3645.43;GND;POWER;12;12;9.00417e-07
3988.43;3645.43;POWER;BOTTOM_LAYER;12;12;1.31613e-11
3988.43;3671.02;TOP_LAYER;GND;12;12;-4.30439e-07
3988.43;3671.02;GND;POWER;12;12;-4.3044e-07
3988.43;3671.02;POWER;BOTTOM_LAYER;12;12;1.31613e-11
3988.43;3696.61;TOP_LAYER;GND;12;12;1.17697e-06
3988.43;3696.61;GND;POWER;12;12;1.17698e-06
3988.43;3696.61;POWER;BOTTOM_LAYER;12;12;1.31613e-11
3990.94;4048.97;TOP_LAYER;GND;12;12;7.29134e-09
3990.94;4048.97;GND;POWER;12;12;7.29843e-09
3990.94;4048.97;POWER;BOTTOM_LAYER;12;12;-0
3990.94;4074.56;TOP_LAYER;GND;12;12;5.0276e-09
3990.94;4074.56;GND;POWER;12;12;5.03874e-09
3990.94;4074.56;POWER;BOTTOM_LAYER;12;12;1.31613e-11
3990.94;4100.16;TOP_LAYER;GND;12;12;1.76361e-09
3990.94;4100.16;GND;POWER;12;12;1.77576e-09
3990.94;4100.16;POWER;BOTTOM_LAYER;12;12;1.31613e-11
3990.94;4125.75;TOP_LAYER;GND;12;12;9.73933e-10
3990.94;4125.75;GND;POWER;12;12;9.76971e-10
3990.94;4125.75;POWER;BOTTOM_LAYER;12;12;1.31613e-11
3990.94;4151.34;TOP_LAYER;GND;12;12;1.10555e-09
3990.94;4151.34;GND;POWER;12;12;1.11668e-09
3990.94;4151.34;POWER;BOTTOM_LAYER;12;12;1.31613e-11
3990.94;4176.93;TOP_LAYER;GND;12;12;8.55482e-10
3990.94;4176.93;GND;POWER;12;12;8.69656e-10
3990.94;4176.93;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4015.99;3568.66;TOP_LAYER;GND;12;12;1.31698e-06
4015.99;3568.66;GND;POWER;12;12;1.31699e-06
4015.99;3568.66;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4015.99;3594.25;TOP_LAYER;GND;12;12;-3.61566e-07
4015.99;3594.25;GND;POWER;12;12;-3.6155e-07
4015.99;3594.25;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4015.99;3619.84;TOP_LAYER;GND;12;12;-5.56011e-07
4015.99;3619.84;GND;POWER;12;12;-5.56005e-07
4015.99;3619.84;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4015.99;3645.43;TOP_LAYER;GND;12;12;1.61591e-06
4015.99;3645.43;GND;POWER;12;12;1.61592e-06
4015.99;3645.43;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4015.99;3671.02;TOP_LAYER;GND;12;12;-6.32938e-07
4015.99;3671.02;GND;POWER;12;12;-6.32932e-07
4015.99;3671.02;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4015.99;3696.61;TOP_LAYER;GND;12;12;2.06554e-06
4015.99;3696.61;GND;POWER;12;12;2.06556e-06
4015.99;3696.61;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4018.5;4048.97;TOP_LAYER;GND;12;12;1.15688e-08
4018.5;4048.97;GND;POWER;12;12;1.15809e-08
4018.5;4048.97;POWER;BOTTOM_LAYER;12;12;-0
4018.5;4074.56;TOP_LAYER;GND;12;12;6.60695e-09
4018.5;4074.56;GND;POWER;12;12;6.62316e-09
4018.5;4074.56;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4018.5;4100.16;TOP_LAYER;GND;12;12;2.72438e-09
4018.5;4100.16;GND;POWER;12;12;2.73147e-09
4018.5;4100.16;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4018.5;4125.75;TOP_LAYER;GND;12;12;1.15819e-09
4018.5;4125.75;GND;POWER;12;12;1.1673e-09
4018.5;4125.75;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4018.5;4151.34;TOP_LAYER;GND;12;12;1.632e-09
4018.5;4151.34;GND;POWER;12;12;1.64617e-09
4018.5;4151.34;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4018.5;4176.93;TOP_LAYER;GND;12;12;1.56619e-09
4018.5;4176.93;GND;POWER;12;12;1.58442e-09
4018.5;4176.93;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4019.92;3297.99;TOP_LAYER;GND;3.99394e-05;3.99552e-05;-0.00011688
4019.92;3297.99;GND;POWER;3.99552e-05;3.99972e-05;-2.39543e-05
4019.92;3297.99;POWER;BOTTOM_LAYER;3.99972e-05;4.00004e-05;-2.39543e-05
4019.92;3337.36;TOP_LAYER;GND;3.99394e-05;3.99266e-05;9.45458e-05
4019.92;3337.36;GND;POWER;3.99266e-05;3.98838e-05;2.43856e-05
4019.92;3337.36;POWER;BOTTOM_LAYER;3.98838e-05;3.98805e-05;2.43856e-05
4019.92;3376.73;TOP_LAYER;GND;3.97632e-05;3.97478e-05;0.000113629
4019.92;3376.73;GND;POWER;3.97478e-05;3.96622e-05;4.87884e-05
4019.92;3376.73;POWER;BOTTOM_LAYER;3.96622e-05;3.96556e-05;4.87884e-05
4019.92;3416.1;TOP_LAYER;GND;3.9492e-05;3.94546e-05;0.000277176
4019.92;3416.1;GND;POWER;3.94546e-05;3.93241e-05;7.43711e-05
4019.92;3416.1;POWER;BOTTOM_LAYER;3.93241e-05;3.9314e-05;7.43711e-05
4019.92;4365.9;TOP_LAYER;GND;2.50042e-06;2.50462e-06;-3.11211e-05
4019.92;4365.9;GND;POWER;2.50462e-06;2.63564e-06;-7.46704e-05
4019.92;4365.9;POWER;BOTTOM_LAYER;2.63564e-06;2.64571e-06;-7.46704e-05
4019.92;4405.27;TOP_LAYER;GND;2.40464e-06;2.40984e-06;-3.85256e-05
4019.92;4405.27;GND;POWER;2.40984e-06;2.51388e-06;-5.93004e-05
4019.92;4405.27;POWER;BOTTOM_LAYER;2.51388e-06;2.52189e-06;-5.93004e-05
4019.92;4444.64;TOP_LAYER;GND;2.33841e-06;2.34336e-06;-3.67031e-05
4019.92;4444.64;GND;POWER;2.34336e-06;2.44605e-06;-5.85252e-05
4019.92;4444.64;POWER;BOTTOM_LAYER;2.44605e-06;2.45395e-06;-5.85252e-05
4023.86;3747.79;TOP_LAYER;GND;12;12;1.44051e-06
4023.86;3747.79;GND;POWER;12;12;1.44052e-06
4023.86;3747.79;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4023.86;3787.16;TOP_LAYER;GND;12;12;1.06355e-06
4023.86;3787.16;GND;POWER;12;12;1.06357e-06
4023.86;3787.16;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4023.86;3826.53;TOP_LAYER;GND;12;12;5.9452e-07
4023.86;3826.53;GND;POWER;12;12;5.94535e-07
4023.86;3826.53;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4023.86;3865.9;TOP_LAYER;GND;12;12;3.25412e-07
4023.86;3865.9;GND;POWER;12;12;3.25413e-07
4023.86;3865.9;POWER;BOTTOM_LAYER;12;12;2.63225e-11
4023.86;3905.27;TOP_LAYER;GND;12;12;1.79375e-07
4023.86;3905.27;GND;POWER;12;12;1.79379e-07
4023.86;3905.27;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4023.86;3944.64;TOP_LAYER;GND;12;12;9.19051e-08
4023.86;3944.64;GND;POWER;12;12;9.19072e-08
4023.86;3944.64;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4023.86;3984.01;TOP_LAYER;GND;12;12;4.48536e-08
4023.86;3984.01;GND;POWER;12;12;4.48597e-08
4023.86;3984.01;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4054.37;3638.54;TOP_LAYER;GND;12;12;-4.39481e-07
4054.37;3638.54;GND;POWER;12;12;-4.39467e-07
4054.37;3638.54;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4054.37;3664.13;TOP_LAYER;GND;12;12;-5.34716e-07
4054.37;3664.13;GND;POWER;12;12;-5.34709e-07
4054.37;3664.13;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4054.37;3689.72;TOP_LAYER;GND;12;12;3.31306e-06
4054.37;3689.72;GND;POWER;12;12;3.31306e-06
4054.37;3689.72;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4054.37;3715.31;TOP_LAYER;GND;12;12;1.62239e-06
4054.37;3715.31;GND;POWER;12;12;1.62239e-06
4054.37;3715.31;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4059.29;3421.02;TOP_LAYER;GND;4.03387e-05;4.03899e-05;-0.00037951
4059.29;3421.02;GND;POWER;4.03899e-05;4.03689e-05;1.19915e-05
4059.29;3421.02;POWER;BOTTOM_LAYER;4.03689e-05;4.03673e-05;1.19915e-05
4059.29;3460.39;TOP_LAYER;GND;4.03387e-05;4.02181e-05;0.000893418
4059.29;3460.39;GND;POWER;4.02181e-05;3.99027e-05;0.00017975
4059.29;3460.39;POWER;BOTTOM_LAYER;3.99027e-05;3.98785e-05;0.00017975
4059.29;4365.9;TOP_LAYER;GND;1.81674e-06;1.824e-06;-5.37826e-05
4059.29;4365.9;GND;POWER;1.824e-06;2.0136e-06;-0.000108059
4059.29;4365.9;POWER;BOTTOM_LAYER;2.0136e-06;2.02818e-06;-0.000108059
4059.29;4405.27;TOP_LAYER;GND;1.72571e-06;1.73325e-06;-5.58804e-05
4059.29;4405.27;GND;POWER;1.73325e-06;1.89894e-06;-9.44349e-05
4059.29;4405.27;POWER;BOTTOM_LAYER;1.89894e-06;1.91169e-06;-9.44349e-05
4059.29;4444.64;TOP_LAYER;GND;1.6572e-06;1.66449e-06;-5.39782e-05
4059.29;4444.64;GND;POWER;1.66449e-06;1.8371e-06;-9.83785e-05
4059.29;4444.64;POWER;BOTTOM_LAYER;1.8371e-06;1.85038e-06;-9.83785e-05
4063.23;3747.79;TOP_LAYER;GND;12;12;4.7577e-06
4063.23;3747.79;GND;POWER;12;12;4.75771e-06
4063.23;3747.79;POWER;BOTTOM_LAYER;12;12;-1.31613e-11
4063.23;3787.16;TOP_LAYER;GND;12;12;2.26501e-06
4063.23;3787.16;GND;POWER;12;12;2.26501e-06
4063.23;3787.16;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4063.23;3826.53;TOP_LAYER;GND;12;12;9.64089e-07
4063.23;3826.53;GND;POWER;12;12;9.64092e-07
4063.23;3826.53;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4063.23;3865.9;TOP_LAYER;GND;12;12;4.04972e-07
4063.23;3865.9;GND;POWER;12;12;4.0498e-07
4063.23;3865.9;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4063.23;3905.27;TOP_LAYER;GND;12;12;1.76295e-07
4063.23;3905.27;GND;POWER;12;12;1.76307e-07
4063.23;3905.27;POWER;BOTTOM_LAYER;12;12;-0
4063.23;3944.64;TOP_LAYER;GND;12;12;8.51007e-08
4063.23;3944.64;GND;POWER;12;12;8.51048e-08
4063.23;3944.64;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4063.23;3984.01;TOP_LAYER;GND;12;12;4.22082e-08
4063.23;3984.01;GND;POWER;12;12;4.22092e-08
4063.23;3984.01;POWER;BOTTOM_LAYER;12;12;-0
4063.23;4023.38;TOP_LAYER;GND;12;12;2.0571e-08
4063.23;4023.38;GND;POWER;12;12;2.05751e-08
4063.23;4023.38;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4063.23;4062.75;TOP_LAYER;GND;12;12;8.87069e-09
4063.23;4062.75;GND;POWER;12;12;8.88487e-09
4063.23;4062.75;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4063.23;4102.12;TOP_LAYER;GND;12;12;4.22476e-09
4063.23;4102.12;GND;POWER;12;12;4.23489e-09
4063.23;4102.12;POWER;BOTTOM_LAYER;12;12;2.63225e-11
4063.23;4141.49;TOP_LAYER;GND;12;12;3.02709e-09
4063.23;4141.49;GND;POWER;12;12;3.04025e-09
4063.23;4141.49;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4071.1;3306.26;TOP_LAYER;GND;4.09876e-05;4.1004e-05;-0.000121345
4071.1;3306.26;GND;POWER;4.1004e-05;4.10459e-05;-2.38451e-05
4071.1;3306.26;POWER;BOTTOM_LAYER;4.10459e-05;4.10491e-05;-2.38451e-05
4071.1;3331.85;TOP_LAYER;GND;4.09876e-05;4.09472e-05;0.000299666
4071.1;3331.85;GND;POWER;4.09472e-05;4.09314e-05;9.01685e-06
4071.1;3331.85;POWER;BOTTOM_LAYER;4.09314e-05;4.09301e-05;9.01685e-06
4071.1;3357.44;TOP_LAYER;GND;4.09093e-05;4.09472e-05;-0.000280372
4071.1;3357.44;GND;POWER;4.09472e-05;4.09314e-05;9.01685e-06
4071.1;3357.44;POWER;BOTTOM_LAYER;4.09314e-05;4.09301e-05;9.01685e-06
4071.1;3551.93;TOP_LAYER;GND;12;12;3.17186e-09
4071.1;3551.93;GND;POWER;12;12;3.18098e-09
4071.1;3551.93;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4071.1;3577.52;TOP_LAYER;GND;12;12;1.18295e-06
4071.1;3577.52;GND;POWER;12;12;1.18295e-06
4071.1;3577.52;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4071.1;3603.11;TOP_LAYER;GND;12;12;1.641e-06
4071.1;3603.11;GND;POWER;12;12;1.64101e-06
4071.1;3603.11;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4079.96;3638.54;TOP_LAYER;GND;12;12;-4.39481e-07
4079.96;3638.54;GND;POWER;12;12;-4.39467e-07
4079.96;3638.54;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4079.96;3664.13;TOP_LAYER;GND;12;12;-5.34716e-07
4079.96;3664.13;GND;POWER;12;12;-5.34709e-07
4079.96;3664.13;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4079.96;3689.72;TOP_LAYER;GND;12;12;3.31306e-06
4079.96;3689.72;GND;POWER;12;12;3.31306e-06
4079.96;3689.72;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4079.96;3715.31;TOP_LAYER;GND;12;12;1.62239e-06
4079.96;3715.31;GND;POWER;12;12;1.62239e-06
4079.96;3715.31;POWER;BOTTOM_LAYER;12;12;1.31613e-11
4098.66;3421.02;TOP_LAYER;GND;4.15841e-05;4.16115e-05;-0.000202468
4098.66;3421.02;GND;POWER;4.16115e-05;4.15705e-05;2.33614e-05
4098.66;3421.02;POWER;BOTTOM_LAYER;4.15705e-05;4.15673e-05;2.33614e-05
4098.66;3460.39;TOP_LAYER;GND;4.15841e-05;4.15099e-05;0.000549786
4098.66;3460.39;GND;POWER;4.15099e-05;4.12025e-05;0.000175217
4098.66;3460.39;POWER;BOTTOM_LAYER;4.12025e-05;4.11789e-05;0.000175217
4098.66;4365.9;TOP_LAYER;GND;1.09755e-06;1.08968e-06;5.82895e-05
4098.66;4365.9;GND;POWER;1.08968e-06;1.38699e-06;-0.000169441
4098.66;4365.9;POWER;BOTTOM_LAYER;1.38699e-06;1.40985e-06;-0.000169441
4098.66;4405.27;TOP_LAYER;GND;9.88591e-07;9.87239e-07;1.00106e-05
